_Ad_Date,_Ad_Title,_Ad_Type,_Age_Specified,_CATEGORY_--_Age_Specified,County,_Gender_Specified,_Number_of_People,_Press_Date,_Sale_Disposition,_Sale_Location_Locale,_Sale_Location_State,_Skills_Specified,_First_Name,_Term_of_service,_Trade_reason,_Features,_Terms_of_Sale,Source,Source_Page,Subscriber_County,Subscriber_Firstname,Subscriber_Lastname,_Role,_owner,_Application_Locale
"August 3, 1831",For Sale,Sale,17,child,Baltimore City,female,3,18310803,private sale,,Maryland,,,to serve 10 1/2 years,,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"August 8, 1831",For Sale,Sale,11,child,Baltimore City,male,4,18310808,private sale,,Maryland,,,to serve until 31,,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"August 8, 1831",For Sale,Sale,13,child,Baltimore City,male,4,18310808,private sale,,Maryland,,,to serve until 31,,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"August 8, 1831",For Hire by the Year,Sale,17,child,Baltimore City,female,4,18310808,private sale,,Maryland,,,to serve until 30,,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"August 8, 1831",For Sale,Sale,19,adult,Baltimore City,male,4,18310808,private sale,,Maryland,,,to serve for life,,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"August 15, 1831",Lewis F. Scotti's,Sale,19,adult,Baltimore City,male,1,18310815,private sale,,Maryland,"knowledge of business, striker in a blacksmith shop",,to serve for life,,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"August 17, 1831",For Sale,Sale,18,child,Baltimore City,female,3,18310817,private sale,,Maryland,,,"to serve until March 3, 1853",,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"August 17, 1831",For Sale,Sale,19,adult,Baltimore City,female,3,18310817,private sale,,Maryland,,,to serve 13 years,,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"August 17, 1831",For Sale,Sale,18,child,Baltimore City,male,3,18310817,private sale,,Maryland,"driver, ostler, waiter",,to serve for a term of years,,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"August 27, 1831",Sheriff's Sale,Sale,adult,adult,Queen Anne's,male,1,18310827,public sale,Sudler's Cross Roads,Maryland,,,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,3,QA,Thomas,Ashcom,Sheriff,George Palmer,
"August 27, 1831",Sheriff's Sale,Sale,adult,adult,Queen Anne's,male,1,18310827,public sale,"Courthouse door, Centreville",Maryland,,Bill,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,3,QA,Th.,Ashcom,Sheriff,Richard Nabb and James Nabb,
"August 31, 1831",For Sale,Sale,19,adult,Baltimore City,male,1,18310831,private sale,,Maryland,ostler,,to serve an unexpired term of 18 months,to satisfy court judgement,from the country,,American and Commercial Daily Advertiser,,BC,J.N.O.,Conklin,Subscriber,,"Bond Street, F. P. Baltimore"
"August 31, 1831",For Sale,Sale,19,adult,Baltimore City,female,2,18310831,private sale,,Maryland,cook,,to serve 13 years,,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"August 31, 1831",For Sale,Sale,19,adult,Baltimore City,male,2,18310831,private sale,,Maryland,"ostler, waiter",,to serve for a term of years,,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"September 1, 1831",For Sale,Sale,24,adult,Baltimore City,female,1,18310901,private sale,,Maryland,"cook, ironer, washer",,to serve for life,,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"September 3, 1831",Sheriff's Sale,Sale,adult,adult,Queen Anne's,male,3,18310903,public sale,"Courthouse door, Centreville",Maryland,,Ben,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,3,QA,Th.,Ashcom,Sheriff,John Hollingsworth,
"September 3, 1831",Sheriff's Sale,Sale,adult,adult,Queen Anne's,male,3,18310903,public sale,"Courthouse door, Centreville",Maryland,,Jacob,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,3,QA,Th.,Ashcom,Sheriff,John Hollingsworth,
"September 3, 1831",Sheriff's Sale,Sale,child,child,Queen Anne's,female,3,18310903,public sale,"Courthouse door, Centreville",Maryland,,Hester,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,3,QA,Th.,Ashcom,Sheriff,John Hollingsworth,
"September 3, 1831",Constable's Sale,Sale,child,child,Queen Anne's,female,1,18310903,public sale,"Courthouse door, Centreville",Maryland,,Caroline,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,3,QA,John,Rigby,Constable,Richard Mason,
"September 5, 1831",For Sale,Sale,20,adult,Baltimore City,male,5,18310906,private sale,,Maryland,,,to serve for life,,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"September 5, 1831",For Sale,Sale,22,adult,Baltimore City,female,5,18310906,private sale,,Maryland,"cook, ironer, washer",,to serve 18 years,,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"September 5, 1831",For Sale,Sale,14,child,Baltimore City,male,5,18310906,private sale,,Maryland,,,to serve 23 years,,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"September 5, 1831",For Sale,Sale,23,adult,Baltimore City,male,5,18310906,private sale,,Maryland,,,to serve until 40,,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"September 5, 1831",For Sale,Sale,19,adult,Baltimore City,male,5,18310906,private sale,,Maryland,waiter,,to serve for life,,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"September 28, 1831",For Sale,Sale,adult,adult,Baltimore City,male,5,18310928,private sale,,Maryland,,,to serve for life,,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"September 28, 1831",For Sale,Sale,23,adult,Baltimore City,female,5,18310928,private sale,,Maryland,"cook, ironer, washer",,to serve 13 years,,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"September 28, 1831",For Sale,Sale,30,adult,Baltimore City,female,5,18310928,private sale,,Maryland,,,to serve 4 years,,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"September 28, 1831",For Sale,Sale,5,child,Baltimore City,female,5,18310928,private sale,,Maryland,,,to serve until 35,,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"September 28, 1831",For Sale,Sale,14,child,Baltimore City,male,5,18310928,private sale,,Maryland,,,to serve 23 years,,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"October 6, 1831",A Waiter for Sale,Sale,20,adult,Baltimore City,male,1,18311008,private sale,,Maryland,servant,,,,,master must live in the city,American and Commercial Daily Advertiser,,,,,,,This office
"November 5, 1831",Sheriff's Sale,Sale,adult,adult,Queen Anne's,male,1,18311105,public sale,"Courthouse door, Centreville",Maryland,,Emory,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,3,QA,Tho.,Ashcom,Sheriff,James Britton,
"November 11, 1831",For Sale,Sale,19,adult,Baltimore City,male,1,18311112,private sale,,Maryland,,,to serve for life,,,master must live near the city,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"November 12, 1831",For Sale,Sale / Hire,34,adult,Queen Anne's,female,3,18311112,private sale,,,cook,,to serve next year,owner has no further use,"has a husband in the neighborhood, cook in my family since the age of 15",not to be sold out of the state,Centreville Times and Eastern-Shore Public Advertiser,3,QA,Th. C.,Earle,Subscriber,,Centreville
"November 12, 1831",For Sale,Sale,child,child,Queen Anne's,,3,18311112,private sale,,,,,,,,not to be sold out of the state,Centreville Times and Eastern-Shore Public Advertiser,3,QA,Th. C.,Earle,Subscriber,,Centreville
"November 12, 1831",For Sale,Sale,child,child,Queen Anne's,,3,18311112,private sale,,,,,,,,not to be sold out of the state,Centreville Times and Eastern-Shore Public Advertiser,3,QA,Th. C.,Earle,Subscriber,,Centreville
"November 17, 1831",Trustee's Sale,Sale,child,child,Queen Anne's,male,1,18311126,public sale,Centreville,Maryland,,Perry,,to satisfy court judgement,,not to be sold out of the state,Centreville Times and Eastern-Shore Public Advertiser,1,QA,Tho. B.,Turpin,Trustee,William Murphey,
"December 3, 1831",Constable's Sale,Sale,adult,adult,Queen Anne's,female,3,18311203,public sale,Broad Creek,Maryland,,Teney,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,3,,Wm. H.,Adams,Constable,Lemuel Legg,
"December 3, 1831",Constable's Sale,Sale,child,child,Queen Anne's,male,3,18311203,public sale,Broad Creek,Maryland,,Charles,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,3,,Wm. H.,Adams,Constable,Lemuel Legg,
"December 3, 1831",Constable's Sale,Sale,child,child,Queen Anne's,male,3,18311203,public sale,Broad Creek,Maryland,,Thomas,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,3,,Wm. H.,Adams,Constable,Lemuel Legg,
"December 8, 1831",For Sale,Sale,22,adult,Baltimore City,male,1,18311208,private sale,,Maryland,"coachman, ostler",,to serve 6 years,,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"December 12, 1831",For Sale,Sale,19,adult,Baltimore City,male,1,18311212,private sale,,Maryland,ostler,,to serve 10 years,owner has no further use,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"December 21, 1831",For Sale,Sale,young adult,adult,Baltimore City,female,2,18311221,private sale,,Maryland,,,to serve for life,,,,American and Commercial Daily Advertiser,,BC,,Fowler & Dorman,,,No. 73 S. Calvert Street
"December 21, 1831",For Sale,Sale,5 months,infant,Baltimore City,,2,18311221,private sale,,Maryland,,,,,,,American and Commercial Daily Advertiser,,BC,,Fowler & Dorman,,,No. 73 S. Calvert Street
"December 23, 1831",Notice,Sale,adult,adult,Queen Anne's,male,8,18320107,private sale,,Maryland,,,,,,,Centreville Times and Eastern-Shore Public Advertiser,3,,P. S.,Hopper,Subscriber,,
"December 23, 1831",Notice,Sale,adult,adult,Queen Anne's,male,8,18320107,private sale,,Maryland,,,,,,,Centreville Times and Eastern-Shore Public Advertiser,3,,P. S.,Hopper,Subscriber,,
"December 23, 1831",Notice,Sale,adult,adult,Queen Anne's,female,8,18320107,private sale,,Maryland,"cook, ironer, washer",,,,with infant. Not to start in her home till about the middle of January,,Centreville Times and Eastern-Shore Public Advertiser,3,,P. S.,Hopper,Subscriber,,
"December 23, 1831",Notice,Sale,infant,infant,Queen Anne's,,8,18320107,private sale,,Maryland,,,to serve next year,,,,Centreville Times and Eastern-Shore Public Advertiser,3,,P. S.,Hopper,Subscriber,,
"December 23, 1831",Notice,Sale,adult,adult,Queen Anne's,female,8,18320107,private sale,,Maryland,"cook, washer",,to serve next year,,without children,,Centreville Times and Eastern-Shore Public Advertiser,3,,P. S.,Hopper,Subscriber,,
"December 23, 1831",Notice,Sale,adult,adult,Queen Anne's,female,8,18320107,private sale,,Maryland,"cook, washer",,,,without children,,Centreville Times and Eastern-Shore Public Advertiser,3,,P. S.,Hopper,Subscriber,,
"December 23, 1831",Notice,Sale,child,child,Queen Anne's,,8,18320107,private sale,,Maryland,,,to serve next year,,,,Centreville Times and Eastern-Shore Public Advertiser,3,,P. S.,Hopper,Subscriber,,
"December 23, 1831",Notice,Sale,child,child,Queen Anne's,,8,18320107,private sale,,Maryland,,,to serve next year,,,,Centreville Times and Eastern-Shore Public Advertiser,3,,P. S.,Hopper,Subscriber,,
"December 24, 1831",Constable's Sale,Sale,child,child,Allegany,male,1,18320114,public sale,residence of Aaron G. Heckrotte,Maryland,,Edmund,,to satisfy court judgement,,,Cumberland Civilian,4,,William,Thompson,Constable,Aaron G. Heckrotte and Elizabeth Bromley,
"December 30, 1831",For Sale,Sale,15,child,Baltimore City,male,2,18311231,private sale,,Maryland,,,to serve 15 years,owner has no further use,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"December 30, 1831",For Sale,Sale,15,child,Baltimore City,male,2,18311231,private sale,,Maryland,,,to serve 15 years,owner has no further use,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"January 21, 1832",For Sale,Sale,22,adult,Baltimore,female,4,18320124,private sale,,,,,to serve for life,owner has no further use,,,American and Commercial Daily Advertiser,,BA,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"January 21, 1832",For Sale,Sale,9 months,infant,Baltimore,male,4,18320124,private sale,,,,,to serve for life,,,,American and Commercial Daily Advertiser,,BA,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"January 21, 1832",For Sale,Sale,15,child,Baltimore,male,4,18320124,private sale,,,,,to serve for life,,,,American and Commercial Daily Advertiser,,BA,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
